
h_comment_date,h_content_comment,h_rating,h_reviever_helpfulvote,h_reviewer_address,h_reviewer_contribution,h_reviewer_id,h_reviewer_name,h_reviewer_staydate,h_title_comment,h_triptype,h_url
 wrote a review Sep 2021,"I celebrated my 40th Birthday at the new Pan Pacific Hotel and I was completely blown away! From my arrival at the hotel till I checked out, I received a seamless experience. The room was very comfortable and spacious with a great city view, the service was exceptional. Its normal for new hotels have a few teething problems but my stay was absolutely perfect with no issues at all! Tow of my highlights was the chilli lobster in Straits Kitchen, and the Infinity Pool. The hotel followed COVID Safety procedures and I felt safe! Its a luxurious property and I would definitely recommend.",50,NA,NA,1,https://www.tripadvisor.com/Profile/947bhartik,Bharti K,Date of stay: September 2021,Highly Reccommended,NA,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or150-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Sep 2021,"The staff bent over backward to help us, the room was amazing and the wellness centre so relaxing. The infinity pool overlooking London was a particular highlight of the stay. Rooms from the 13th floor up have the best views. The breakfast had a nice selection and included in the room price is an extensive buffet and also a nice selection al a carte. The location is a 1 minute walk from Liverpool Street station",50,6,NA,3,https://www.tripadvisor.com/Profile/CEscario,C Escario,Date of stay: September 2021,Fantastic service and beautiful hotel,Trip type: Traveled on business,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or150-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Sep 2021,"What a brilliant stay, from entry to exit everything was perfect!! I have stayed in over 50 hotels in London as i am in the business of corporate events and hospitality and loved the hotel perfect customer service from start to finish and the rooms where the best ive ever seen in london, you really have take it to new heights.",50,1,"London, United Kingdom",3,https://www.tripadvisor.com/Profile/35riat,Ria T,Date of stay: September 2021,Outstanding service and a deluxe experience,Trip type: Traveled on business,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or150-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Sep 2021,"I stayed in September, just after the opening night. I had an absolutely wonderful stay, the room/staff/service was exceptional. And the dressing gowns!! amazing. Thank you very much. I will be definitely coming back.",50,NA,NA,1,https://www.tripadvisor.com/Profile/875ilonab,Lona,Date of stay: September 2021,An amazing hotel,NA,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or150-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Sep 2021,"Had a one night stay for our wedding anniversary . The hotel is incredible, beautiful decor. The room was stunning, the bed so comfortable !The service and hospitality is another level, everyone was so welcoming and kind. The spa and gym is gorgeous, as well as the cocktails at the bar. Will definitely return !",50,NA,NA,9,https://www.tripadvisor.com/Profile/361niamhe,Niamh E,Date of stay: September 2021,Best Hotel I've ever stayed at !,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or150-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Sep 2021,"Amazing brand new hotel.

Room was fantastic, view incredible, spool and gym very impressive, as well as great dining and bar facilities. Staff were very helpful and friendly. To be honest felt like a hotel that costs twice as much for the rooms.",50,NA,NA,1,https://www.tripadvisor.com/Profile/397kavehm,Kaveh M,Date of stay: September 2021,Stunning brand new hotel,NA,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or150-Pan_Pacific_London-London_England.html#REVIEWS
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or160-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Sep 2021,"Amazing service, staff was smiling and so polite.
From the moment I walked in to checkout I felt like they treated me like a queen.
I would definitely recommend this place to all.
Thank you for an amazing stay 🥰",50,NA,NA,2,https://www.tripadvisor.com/Profile/843suellenm,Suellen m,Date of stay: September 2021,Film,Trip type: Traveled on business,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or160-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Sep 2021,"If you are looking for a secret gem in the city the Pan Pacific cannot be beaten. A brand new hotel with incredible views, great location and sublime staff.
The whole team although only open for a couple of weeks make your stay incredible.
The attention to detail is amazing. The spa has an amazing infinity pool and luxurious places to shake off your stress. Our son though the robe in the spa the most luxurious thing he had ever worn, actually both our children thought it the most beautiful and luxurious hotel they had stayed in and we have travelled extensively.

The food is fabulous and has some really wonderful Asian dishes.
The rooms are out of this world with wet room showers, Diptique toiletries and incredibly good quality amenities. The bed dominated a massive room but in the best way possible. The offering is nothing like we have experienced before. Unique, impressive. A major thank you to Anne, Stephen and Victor and all of the team for making our stay incredible. The boys want to go back at half term. I may have to see what their availability is......",50,3,"Greater London, United Kingdom",4,https://www.tripadvisor.com/Profile/6traceyr,Tracey Richardson,Date of stay: September 2021,Unbeatable,NA,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or160-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Sep 2021,"It was our 38th wedding anniversary and from the moment we arrived we were made to feel special. All the staff were amazing and the attention to detail throughout the hotel was superb. Unfortunately our visit had to to be cut short due to back problems, but we were able to enjoy the room and the spa with Veejay in attendance :). We want to return to finish our anniversary celebration part II.",50,87,"Northampton, United Kingdom",67,https://www.tripadvisor.com/Profile/RichardandsharonG,RichardandsharonG,Date of stay: September 2021,Special Anniversary Treat,NA,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or160-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Sep 2021,"Great service. Nice new hotel. Would return.

+tives
Excellent service from staff
New hotel
Good quality fresh breakfast ingredients
Ginger Lily bar = great cocktails

-tives
Blocked toilet - promptly resolved
Phone in room not working - not resolved
Struggled booking dinner at Straits - eventually got, but was too late by then.
Pool cold.
Steam facility was out of service / not yet commissioned.",50,NA,"London, United Kingdom",2,https://www.tripadvisor.com/Profile/Travel64918703258,Sukh,Date of stay: September 2021,Great service. Nice new hotel. Would return.,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or160-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Sep 2021,"I celebrated my 40th Birthday at the new Pan Pacific Hotel and I was completely blown away! From my arrival at the hotel till I checked out, I received a seamless experience. The room was very comfortable and spacious with a great city view, the service was exceptional. Its normal for new hotels have a few teething problems but my stay was absolutely perfect with no issues at all! Tow of my highlights was the chilli lobster in Straits Kitchen, and the Infinity Pool. The hotel followed COVID Safety procedures and I felt safe! Its a luxurious property and I would definitely recommend.",50,NA,NA,1,https://www.tripadvisor.com/Profile/947bhartik,Bharti K,Date of stay: September 2021,Highly Reccommended,NA,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or160-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Sep 2021,"The staff bent over backward to help us, the room was amazing and the wellness centre so relaxing. The infinity pool overlooking London was a particular highlight of the stay. Rooms from the 13th floor up have the best views. The breakfast had a nice selection and included in the room price is an extensive buffet and also a nice selection al a carte. The location is a 1 minute walk from Liverpool Street station",50,6,NA,3,https://www.tripadvisor.com/Profile/CEscario,C Escario,Date of stay: September 2021,Fantastic service and beautiful hotel,Trip type: Traveled on business,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or160-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Sep 2021,"What a brilliant stay, from entry to exit everything was perfect!! I have stayed in over 50 hotels in London as i am in the business of corporate events and hospitality and loved the hotel perfect customer service from start to finish and the rooms where the best ive ever seen in london, you really have take it to new heights.",50,1,"London, United Kingdom",3,https://www.tripadvisor.com/Profile/35riat,Ria T,Date of stay: September 2021,Outstanding service and a deluxe experience,Trip type: Traveled on business,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or160-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Sep 2021,"I stayed in September, just after the opening night. I had an absolutely wonderful stay, the room/staff/service was exceptional. And the dressing gowns!! amazing. Thank you very much. I will be definitely coming back.",50,NA,NA,1,https://www.tripadvisor.com/Profile/875ilonab,Lona,Date of stay: September 2021,An amazing hotel,NA,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or160-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Sep 2021,"Had a one night stay for our wedding anniversary . The hotel is incredible, beautiful decor. The room was stunning, the bed so comfortable !The service and hospitality is another level, everyone was so welcoming and kind. The spa and gym is gorgeous, as well as the cocktails at the bar. Will definitely return !",50,NA,NA,9,https://www.tripadvisor.com/Profile/361niamhe,Niamh E,Date of stay: September 2021,Best Hotel I've ever stayed at !,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or160-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Sep 2021,"Amazing brand new hotel.

Room was fantastic, view incredible, spool and gym very impressive, as well as great dining and bar facilities. Staff were very helpful and friendly. To be honest felt like a hotel that costs twice as much for the rooms.",50,NA,NA,1,https://www.tripadvisor.com/Profile/397kavehm,Kaveh M,Date of stay: September 2021,Stunning brand new hotel,NA,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or160-Pan_Pacific_London-London_England.html#REVIEWS
